STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,ACTIVITY,Economic activity,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2004,,256981,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2005,,263970,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2006,,270828,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2007,,281784,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2008,,290619,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2009,,281658,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2010,,286483,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2011,,295415,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1999,,208834,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2002,,245769,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1991,,136052.87,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1992,,141216.027,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,112922.825,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1988,,115569.036,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1993,,145428.386,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1994,,152074.361,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1996,,169354,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1997,,180342,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1998,,193699,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2012,,295776,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2013,,299694,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2014,,304268,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2015,,311229,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2016,,317186,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2017,,331022,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2018,,345861,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2019,,357553,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2020,,342051,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2021,,373364,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2022,,430007,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,463366,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1972,,40193.141,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1970,,32902.973,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1971,,36494.642,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1973,,46022.926,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1974,,51908.262,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1975,,58701.665,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1976,,67451.149,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1977,,74139.857,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1978,,80826.428,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1979,,86126.329,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE(2.0),Annual GDP and components - expenditure approach,I,A,Annual,NLD,Netherlands,S14,Households,S1,Total economy,P3,Final consumption expenditure,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1980,,90972.197,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro
